step	balanced_loss
1964	0.18187585473060608
1965	0.4326282739639282
1966	0.3717643618583679
1967	0.02600683830678463
1968	0.05871080607175827
1969	0.10301608592271805
1970	0.394282728433609
1971	0.051072172820568085
1972	0.12808239459991455
1973	0.17806538939476013
1974	0.3785770535469055
1975	0.8646199703216553
1976	0.16458307206630707
1977	0.0958261489868164
1978	0.04952613636851311
1979	0.038186583667993546
1980	0.08306390047073364
1981	0.05133770778775215
1982	0.05009235069155693
1983	0.025992175564169884
1984	0.05118546634912491
1985	0.09164182841777802
1986	0.03007347136735916
1987	0.04606984183192253
1988	0.14320772886276245
1989	0.06527598947286606
1990	0.2606280446052551
1991	0.13445371389389038
1992	0.05130495876073837
1993	0.08295232802629471
1994	0.021227581426501274
1995	0.10118284076452255
1996	0.05084517225623131
1997	0.14505818486213684
1998	0.025116484612226486
1999	0.20133735239505768
2000	0.045611098408699036
2001	0.09264051169157028
2002	0.016255948692560196
2003	0.11638089269399643
2004	0.038971465080976486
2005	0.2610872983932495
2006	0.013352332636713982
2007	0.03167228773236275
2008	0.1607723981142044
2009	0.08943929523229599
2010	0.07003334909677505
2011	0.06318296492099762
2012	0.041467975825071335
2013	0.13639256358146667
2014	0.037762925028800964
2015	0.054546985775232315
2016	0.045661501586437225
2017	0.062039513140916824
2018	0.12407180666923523
2019	0.008255861699581146
2020	0.054374873638153076
2021	0.020999541506171227
2022	0.017979402095079422
2023	0.051781974732875824
2024	0.006473873276263475
2025	0.026693448424339294
2026	0.04637094587087631
2027	0.028505418449640274
2028	0.023170599713921547
2029	0.10218007117509842
2030	0.018063941970467567
2031	0.013310723006725311
2032	0.6014074087142944
2033	0.007435875479131937
2034	0.31495949625968933
2035	0.17438067495822906
2036	0.4052347242832184
2037	0.008507861755788326
2038	0.029296118766069412
2039	0.01891966164112091
2040	0.022624872624874115
2041	0.0943634957075119
2042	0.053465165197849274
2043	0.16582384705543518
2044	0.08719152212142944
2045	0.03906495124101639
2046	0.023361820727586746
2047	0.3021232485771179
2048	0.4333646595478058
2049	0.10385020822286606
2050	0.05446222797036171
2051	0.020345201715826988
2052	0.10664975643157959
2053	0.07488967478275299
2054	0.08912947028875351
2055	0.24236036837100983
2056	0.13492967188358307
2057	0.07927795499563217
2058	0.06980380415916443
2059	0.16921919584274292
2060	0.06800887733697891
2061	0.38743090629577637
2062	0.02382992021739483
2063	0.06419678032398224
2064	0.3148878812789917
2065	0.19500714540481567
2066	0.29898759722709656
2067	0.019347375258803368
2068	0.03557991236448288
2069	0.08526743203401566
2070	0.09354511648416519
2071	0.09159201383590698
2072	0.23757149279117584
2073	0.16219203174114227
2074	0.08949460834264755
2075	0.07769031822681427
2076	0.03507821261882782
2077	0.26254868507385254
2078	0.21621187031269073
2079	0.06302276253700256
2080	0.20783138275146484
2081	0.15560667216777802
2082	0.1440008580684662
2083	0.18343070149421692
2084	0.11868587881326675
2085	0.1094270572066307
2086	0.006251733750104904
2087	0.12514090538024902
2088	0.024163270369172096
2089	0.06784151494503021
2090	0.010417944751679897
2091	0.10611539334058762
2092	0.12174957245588303
2093	0.06866079568862915
2094	0.050818558782339096
2095	0.004252069164067507
2096	0.6681007146835327
2097	0.05141604319214821
2098	0.15781870484352112
2099	0.1311681568622589
2100	0.07925613224506378
2101	0.0929488018155098
2102	0.19517862796783447
2103	0.05072805657982826
2104	0.01120717078447342
2105	0.15580949187278748
2106	0.19961480796337128
2107	0.017575034871697426
2108	0.056319449096918106
2109	0.00836180429905653
2110	0.4064830541610718
2111	0.12209610641002655
2112	0.1392417699098587
2113	0.016744839027523994
2114	0.026430543512105942
2115	0.3701803386211395
2116	0.034812286496162415
2117	0.07575741410255432
2118	0.01987461745738983
2119	0.07951217889785767
2120	0.018928993493318558
2121	0.06247175112366676
2122	0.12264949083328247
2123	0.08622098714113235
2124	0.023861989378929138
2125	0.23591044545173645
2126	0.32909056544303894
2127	0.04016710817813873
2128	0.08406677097082138
2129	0.6181267499923706
2130	0.04444922134280205
2131	0.11563554406166077
2132	0.08036904036998749
2133	0.08302412927150726
2134	0.09041798859834671
2135	0.21452994644641876
2136	0.49846988916397095
2137	0.03114495612680912
2138	0.39519718289375305
2139	0.005992238409817219
2140	0.020123112946748734
2141	0.06805692613124847
2142	0.0682489424943924
2143	0.13208334147930145
2144	0.05393537878990173
2145	0.10237038135528564
2146	0.03416333347558975
2147	0.42774948477745056
2148	0.1476430594921112
2149	0.053335025906562805
2150	0.4034422039985657
2151	0.06435533612966537
2152	0.06799636781215668
2153	0.11590749025344849
2154	0.12750180065631866
2155	0.027771569788455963
2156	0.0518362894654274
2157	0.32000797986984253
2158	0.037574391812086105
2159	0.13255536556243896
2160	0.07453498244285583
2161	0.04619273543357849
2162	0.01464039832353592
2163	0.06860598176717758
2164	0.03431469202041626
2165	0.017308160662651062
2166	0.00942506454885006
2167	0.014620203524827957
2168	0.0848594605922699
2169	0.005881599150598049
2170	0.139885812997818
2171	0.043707095086574554
2172	0.07159765064716339
2173	0.11767550557851791
2174	0.09088893234729767
2175	0.25603073835372925
2176	0.05760588124394417
2177	0.010283492505550385
2178	0.036511924117803574
2179	0.01007759477943182
2180	0.087187260389328
2181	0.08878794312477112
2182	0.2011236548423767
2183	0.03644825890660286
2184	0.018361199647188187
2185	0.037197645753622055
2186	0.17946819961071014
2187	0.11435873806476593
2188	0.036466293036937714
2189	0.05781375244259834
2190	0.03106135129928589
2191	0.27440470457077026
2192	0.048399150371551514
2193	0.19824396073818207
2194	0.07956161350011826
2195	0.04857244715094566
2196	0.18836726248264313
2197	0.07126600295305252
2198	0.09766806662082672
2199	0.059662580490112305
2200	0.024830184876918793
2201	0.0069078500382602215
2202	0.03753843903541565
2203	0.019476640969514847
2204	0.03413166478276253
2205	0.06042094901204109
2206	0.06650245189666748
2207	0.03494766354560852
2208	0.3324905037879944
2209	0.04111917316913605
2210	0.30751752853393555
2211	0.06740165501832962
2212	0.012086381204426289
2213	0.007491482421755791
2214	0.005490988027304411
2215	0.09522680193185806
2216	0.28921422362327576
2217	0.05675218626856804
2218	0.013527524657547474
2219	0.014513918198645115
2220	0.1560274362564087
2221	0.004105528816580772
2222	0.0426630824804306
2223	0.056185994297266006
2224	0.19739875197410583
2225	0.07739296555519104
2226	0.08729899674654007
2227	0.029074981808662415
2228	0.011197660118341446
2229	0.08454975485801697
2230	0.00957420002669096
2231	0.04558572545647621
2232	0.01244462002068758
2233	0.03259222209453583
2234	0.018511159345507622
2235	0.006677350960671902
2236	0.02550750970840454
2237	0.020927518606185913
2238	0.03711645305156708
2239	0.03313498944044113
2240	0.014376122504472733
2241	0.01424340158700943
2242	0.008765270002186298
2243	0.012154466472566128
2244	0.0183463953435421
2245	0.014100298285484314
2246	0.025534136220812798
2247	0.038885653018951416
2248	0.051653020083904266
2249	0.006824941374361515
2250	0.13908834755420685
2251	0.17822301387786865
2252	0.010142946615815163
2253	0.0031687291339039803
2254	0.04688996821641922
2255	0.03301684558391571
2256	0.023299921303987503
2257	0.014761372469365597
2258	0.004931031726300716
2259	0.023504924029111862
2260	0.057331107556819916
2261	0.1337975263595581
2262	0.006454410497099161
2263	0.05101493373513222
2264	0.018677039071917534
2265	0.018304146826267242
2266	0.014122024178504944
2267	0.004108663648366928
2268	0.010675206780433655
2269	0.09419578313827515
2270	0.005102831870317459
2271	0.046871721744537354
2272	0.3104175925254822
2273	0.014585851691663265
2274	0.026281848549842834
2275	0.04031086713075638
2276	0.11502742767333984
2277	0.05099542811512947
2278	0.005327278282493353
2279	0.013748351484537125
2280	0.040391549468040466
2281	0.0022776525001972914
2282	0.020900167524814606
2283	0.0527806356549263
2284	0.016951721161603928
2285	0.0030959155410528183
2286	0.01568988524377346
2287	0.01757439598441124
2288	0.06879907101392746
2289	0.06114981323480606
2290	0.08268873393535614
2291	0.010120293125510216
2292	0.006228255573660135
2293	0.008557279594242573
2294	0.05500385910272598
2295	0.011933332309126854
2296	0.01832921802997589
2297	0.014207975007593632
2298	0.033279191702604294
2299	0.0030808099545538425
2300	0.006856000982224941
2301	0.05494450032711029
2302	0.0018212569411844015
2303	0.0041603632271289825
2304	0.006269032135605812
2305	0.00242974073626101
2306	0.0036339927464723587
2307	0.006705914624035358
2308	0.01137905940413475
2309	0.12884366512298584
2310	0.008468643762171268
2311	0.008217457681894302
2312	0.0040552737191319466
2313	0.017923299223184586
2314	0.002942914143204689
2315	0.004434915259480476
2316	0.005208664108067751
2317	0.015737148001790047
2318	0.0049972692504525185
2319	0.017050068825483322
2320	0.0052568321116268635
2321	0.0056772418320178986
2322	0.16721856594085693
2323	0.005326125770807266
2324	0.03251948952674866
2325	0.04944115877151489
2326	0.01239694282412529
2327	0.06257794797420502
2328	0.04932790994644165
2329	0.003669521538540721
2330	0.013966581784188747
2331	0.008171260356903076
2332	0.0013955628965049982
2333	0.007389341481029987
2334	0.0028406307101249695
2335	0.013855772092938423
2336	0.022337213158607483
2337	0.014491500332951546
2338	0.03768128156661987
2339	0.016732286661863327
2340	0.0014511534245684743
2341	0.02141965925693512
2342	0.04076032340526581
2343	0.0022361516021192074
2344	0.01916639506816864
2345	0.01392202265560627
2346	0.02611626498401165
2347	0.02382434718310833
2348	0.054058291018009186
2349	0.00584867037832737
2350	0.004150166176259518
2351	0.023661060258746147
2352	0.0021154535934329033
2353	0.030390668660402298
2354	0.0019015143625438213
2355	0.004366661421954632
2356	0.1339641958475113
2357	0.03473922610282898
2358	0.018269119784235954
2359	0.008821731433272362
2360	0.007361667230725288
2361	0.009764398448169231
2362	0.0029420717619359493
2363	0.02462349832057953
2364	0.021772824227809906
2365	0.001058029243722558
2366	0.10477631539106369
2367	0.027081063017249107
2368	0.0016278589610010386
2369	0.0021793567575514317
2370	0.0071141282096505165
2371	0.0022796113044023514
2372	0.003994690254330635
2373	0.01973390020430088
2374	0.0030345632694661617
2375	0.01923718862235546
2376	0.02740427292883396
2377	0.0008061029948294163
2378	0.008197066374123096
2379	0.002876357641071081
2380	0.005584763363003731
2381	0.00733918184414506
2382	0.0035873488523066044
2383	0.0020200160797685385
2384	0.03684753552079201
2385	0.004588400945067406
2386	0.00408300943672657
2387	0.00032600288977846503
2388	0.0009169602999463677
2389	0.016794506460428238
2390	0.003651099046692252
2391	0.009763231500983238
2392	0.004543876275420189
2393	0.0005824510590173304
2394	0.012023763731122017
2395	0.01214781403541565
2396	0.0687740221619606
2397	0.006414803676307201
2398	0.002720876596868038
2399	0.04371444880962372
2400	0.010901246219873428
2401	0.007123935967683792
2402	0.0011322007048875093
2403	0.019720815122127533
2404	0.023624863475561142
2405	0.007315737660974264
2406	0.0048459554091095924
2407	0.011809471994638443
2408	0.010426659137010574
2409	0.013852810487151146
2410	0.0033054277300834656
2411	0.007384524680674076
2412	0.008092046715319157
2413	0.003554342081770301
2414	0.004275945946574211
2415	0.00602385587990284
2416	0.021903427317738533
2417	0.009798292070627213
2418	0.002682487014681101
2419	0.021436940878629684
2420	0.0039080120623111725
2421	0.004652127157896757
2422	0.01495661772787571
2423	0.0057953218929469585
2424	0.0010085308458656073
2425	0.006509366910904646
2426	0.01572450064122677
2427	0.010949423536658287
2428	0.0018021361902356148
2429	0.003620274132117629
2430	0.004563960712403059
2431	0.0017548545729368925
2432	0.12496396899223328
2433	0.017001356929540634
2434	0.13390763103961945
2435	0.005598759278655052
2436	0.0015595676377415657
2437	0.005528716370463371
2438	0.0076962062157690525
2439	0.005786682013422251
2440	0.0010723996674641967
2441	0.011155301705002785
2442	0.002846356714144349
2443	0.00966683030128479
2444	0.04589926451444626
2445	0.005537902470678091
2446	0.0012591927079483867
2447	0.014768390916287899
2448	0.0024319649673998356
2449	0.003495618235319853
2450	0.002610542345792055
2451	0.03072652965784073
2452	0.004929304588586092
2453	0.001969018019735813
2454	0.001359499292448163
2455	0.0012443973682820797
2456	0.0019009262323379517
2457	0.0035526228602975607
2458	0.17251412570476532
2459	0.0012547147925943136
2460	0.006346981041133404
2461	0.007075663655996323
2462	0.004601826425641775
2463	0.0008048400050029159
2464	0.012601163238286972
2465	0.002857731655240059
2466	0.0014347503893077374
2467	0.016367172822356224
2468	0.008441377431154251
2469	0.007712615188211203
2470	0.019473697990179062
2471	0.0007164113922044635
2472	0.002495221793651581
2473	0.006976649165153503
2474	0.0077268690802156925
2475	0.0032550180330872536
2476	0.0040892185643315315
2477	0.002437065588310361
2478	0.008588616736233234
2479	0.02529068849980831
2480	0.00860569253563881
2481	0.008900763466954231
2482	0.18741874396800995
2483	0.0006954310229048133
2484	0.049249447882175446
2485	0.020395662635564804
2486	0.001030077924951911
2487	0.009120323695242405
2488	0.04735860228538513
2489	0.0077882129698991776
2490	0.007552466355264187
2491	0.008742284029722214
2492	0.007278313394635916
2493	0.005252333357930183
2494	0.004566686227917671
2495	0.0030023797880858183
2496	0.002375149168074131
2497	0.014363225549459457
2498	0.0022658794187009335
2499	0.05276331305503845
2500	0.002770691877231002
2501	0.011340748518705368
2502	0.0009607154061086476
2503	0.26015472412109375
2504	0.010530747473239899
2505	0.005284058395773172
2506	0.13712774217128754
2507	0.0018954862607643008
2508	0.009984470903873444
2509	0.01893831416964531
2510	0.0007053037406876683
2511	0.0007472464931197464
2512	0.012801497243344784
2513	0.0009096504072658718
2514	0.007601858116686344
2515	0.011367952451109886
2516	0.0012744450941681862
2517	0.009774377569556236
2518	0.003912381362169981
2519	0.012745913118124008
2520	0.004189681727439165
2521	0.0005473075434565544
2522	0.015953080728650093
2523	0.0009926920756697655
2524	0.003999572712928057
2525	0.001230508671142161
2526	0.0010543344542384148
2527	0.001992042176425457
2528	0.05718560144305229
2529	0.002072390867397189
2530	0.001643245224840939
2531	0.0011453719343990088
2532	0.0025390468072146177
2533	0.012285399250686169
2534	0.0006182090728543699
2535	0.002185236196964979
2536	0.038528747856616974
2537	0.01845911145210266
2538	0.00038189670885913074
2539	0.0020622636657208204
2540	0.002656454686075449
2541	0.04503488540649414
2542	0.006289843004196882
2543	0.043355319648981094
2544	0.0016193869523704052
2545	0.0013544990215450525
2546	0.001655217376537621
2547	0.0077206650748848915
2548	0.005166733171790838
2549	0.0008688567904755473
2550	0.004490816965699196
2551	0.002125069499015808
2552	0.0024990832898765802
2553	0.013534501194953918
2554	0.2392278015613556
2555	0.001225279294885695
2556	0.0003627219994086772
2557	0.00861379411071539
2558	0.0006087969522923231
2559	0.004111888352781534
2560	0.0018752769101411104
2561	0.009795114398002625
2562	0.004237137734889984
2563	0.002306491369381547
2564	0.0036697345785796642
2565	0.05662843957543373
2566	0.0018112417310476303
2567	0.0013649621978402138
2568	0.002923928666859865
2569	0.004821645095944405
2570	0.0013738335110247135
2571	0.017583496868610382
2572	0.025193898007273674
2573	0.01704833284020424
2574	0.0018705027177929878
2575	0.003082656767219305
2576	0.004030550830066204
2577	0.012233140878379345
2578	0.001010105013847351
2579	0.011353160254657269
2580	0.0036220308393239975
2581	0.001582426717504859
2582	0.0008975325617939234
2583	0.02353796176612377
2584	0.0019767386838793755
2585	0.0011192248202860355
2586	0.01120620034635067
2587	0.005550416186451912
2588	0.0026192637160420418
2589	0.00678294338285923
2590	0.009406022727489471
2591	0.00043641796219162643
2592	0.0031529914122074842
2593	0.0033560488373041153
2594	0.00035128838499076664
2595	0.0007924428209662437
2596	0.0008237705915234983
2597	0.0006452267989516258
2598	0.0005010854220017791
2599	0.004242534749209881
2600	0.0008216886781156063
2601	0.0009252417366951704
2602	0.0023066329304128885
2603	0.00340637587942183
2604	0.0011524095898494124
2605	0.0017795403255149722
2606	0.0037218232173472643
2607	0.17096735537052155
2608	0.01595405861735344
2609	0.0005578321288339794
2610	0.0020152335055172443
2611	0.0007307190680876374
2612	0.008263536728918552
2613	0.0013496640603989363
2614	0.0011611167574301362
2615	0.0025492780841886997
2616	0.005953172687441111
2617	0.0008209652150981128
2618	0.0011910982429981232
2619	0.0018426536116749048
2620	0.004648163914680481
2621	0.0005094832158647478
2622	0.0024511986412107944
2623	0.003817857475951314
2624	0.00043207124690525234
2625	0.017093926668167114
2626	0.004582658410072327
2627	0.006981342099606991
2628	0.0014987284084782004
2629	0.004467437509447336
2630	0.0020484079141169786
2631	0.01824944093823433
2632	0.0008617151179350913
2633	0.00164873618632555
2634	0.006237249355763197
2635	0.1747116893529892
2636	0.0006725360290147364
2637	0.0016982464585453272
2638	0.005240182392299175
2639	0.008361423388123512
2640	0.009026166051626205
2641	0.005515826866030693
2642	0.00018343207193538547
2643	0.0021745101548731327
2644	0.008886268362402916
2645	0.009850580245256424
2646	0.000900954706594348
2647	0.016179652884602547
2648	0.008261979557573795
2649	0.00167793408036232
2650	0.004003778100013733
2651	0.0029353827703744173
2652	0.0026658109854906797
2653	0.006005115807056427
2654	0.002219477668404579
2655	0.0006660428480245173
2656	0.0019670878536999226
2657	0.01799439825117588
2658	0.0020972234196960926
2659	0.00040648627327755094
2660	0.001478760619647801
2661	0.0029785833321511745
2662	0.0013150430750101805
2663	0.00047414423897862434
2664	0.003100857837125659
2665	0.00037114659789949656
2666	0.0007458208710886538
2667	0.009794953279197216
2668	0.002082178834825754
2669	0.0012981279287487268
2670	0.0010132330935448408
2671	0.003362598130479455
2672	0.0005298391333781183
2673	0.0008843758841976523
2674	0.0003802296123467386
2675	0.0003280741220805794
2676	0.0022888104431331158
2677	0.001415489474311471
2678	0.0016861215699464083
2679	0.001007696962915361
2680	0.0031986478716135025
2681	0.0008730566478334367
2682	0.0018129367381334305
2683	0.0013186146970838308
2684	0.0007469361880794168
2685	0.0022994347382336855
2686	0.0008780829375609756
2687	0.0018236343748867512
2688	0.0008922060369513929
2689	0.09662634879350662
2690	0.0005575960967689753
2691	0.007576939184218645
2692	0.004238813184201717
2693	0.008477842435240746
2694	0.006108793430030346
2695	0.012586086057126522
2696	0.0015426663449034095
2697	0.00725418608635664
2698	0.0013066786341369152
2699	0.002076932927593589
2700	0.0013753809034824371
2701	0.003644632175564766
2702	0.0011495455401018262
2703	0.0006239202339202166
2704	0.0011760755442082882
2705	0.0013638722011819482
2706	0.003094693413004279
2707	0.0004887563409283757
2708	0.001908649574033916
2709	0.001615130458958447
2710	0.0005647962098009884
2711	0.0021002991124987602
2712	0.0014523848658427596
2713	0.0008169626817107201
2714	0.0074918135069310665
2715	0.007700930815190077
2716	0.004620421677827835
2717	0.0015499298460781574
2718	0.0010259398259222507
2719	0.002167523605749011
2720	0.0009845055174082518
2721	0.02097959630191326
2722	0.001313252723775804
2723	0.0010589216835796833
2724	0.0019888293463736773
2725	0.004230367951095104
2726	0.0028819304425269365
2727	0.0028716949746012688
2728	0.00666899373754859
2729	0.0013017861638218164
2730	0.0011803717352449894
2731	0.0021266101393848658
2732	0.0008517497917637229
2733	0.0071269553154706955
2734	0.0060225315392017365
2735	0.0022317504044622183
2736	0.0007165392162278295
2737	0.0005848915898241103
2738	0.001655519474297762
2739	0.0024468337651342154
2740	0.0007046101382002234
2741	0.001545953331515193
2742	0.0004713111848104745
2743	0.0012707710266113281
2744	0.0005601679440587759
2745	0.00026738675660453737
2746	0.009488306939601898
2747	0.000947172346059233
2748	0.00039156473940238357
2749	0.0013993117026984692
2750	0.0009311763569712639
2751	0.00018924381583929062
2752	0.004417913034558296
2753	0.00047444048686884344
2754	0.0033429162576794624
2755	0.0009215205791406333
2756	0.00024877075338736176
2757	0.00041023289668373764
2758	0.0015342673286795616
2759	0.004468173254281282
2760	0.0003396298852749169
2761	0.0005764581728726625
2762	0.0021548771765083075
2763	0.0003459018189460039
2764	0.0004491193394642323
2765	0.002143207471817732
2766	0.004876433871686459
2767	0.0006982022896409035
2768	0.0010884100338444114
2769	0.00031834939727559686
2770	0.0009753647027537227
2771	0.00192967988550663
2772	0.0002699093893170357
2773	0.014387032948434353
2774	0.001909253653138876
2775	0.002737610600888729
2776	0.001361745409667492
2777	0.0034278444945812225
2778	0.00137510581407696
2779	0.0005337236216291785
2780	0.003174908459186554
2781	0.0018210819689556956
2782	0.0019031914416700602
2783	0.0031672436743974686
2784	0.013650208711624146
2785	0.002853639889508486
2786	0.001065828837454319
2787	0.00553116574883461
2788	0.0016336302505806088
2789	0.011827272363007069
2790	0.0030218041501939297
2791	0.005907792132347822
2792	0.0013358448632061481
2793	0.0006680405931547284
2794	0.00037214678013697267
2795	0.0004217466339468956
2796	0.011974587105214596
2797	0.001789749483577907
2798	0.0007348390645347536
2799	0.07479583472013474
2800	0.0030548912473022938
2801	0.0006335185607895255
2802	0.0014542968710884452
2803	0.0032026544213294983
2804	0.000602986547164619
2805	0.0012485840125009418
2806	0.0013966395054012537
2807	0.002929448150098324
2808	0.0013241843553259969
2809	0.0006852953229099512
2810	0.0006856998661532998
2811	0.00037217509816400707
2812	0.0015322192339226604
2813	0.009594131261110306
2814	0.0007567921420559287
2815	0.0003589623956941068
2816	0.00022462318884208798
2817	0.0008005827548913658
2818	0.002027212642133236
2819	0.0008916145889088511
2820	0.0035760034807026386
2821	0.0005815536133013666
2822	0.002101187827065587
2823	0.0004467326798476279
2824	0.0009232478914782405
2825	0.1206168681383133
2826	0.00031951366690918803
2827	0.0005649087834171951
2828	0.010588902048766613
2829	0.00032278834260068834
2830	0.002309168456122279
2831	0.0007088897982612252
2832	0.001777990022674203
2833	0.00209011510014534
2834	0.0006120711914263666
2835	0.000623358297161758
2836	0.0004269842174835503
2837	0.0007600948447361588
2838	0.0012817002134397626
2839	0.0015177465975284576
2840	0.0007172934710979462
2841	0.0017305167857557535
2842	0.0010519581846892834
2843	0.0013460449408739805
2844	0.0002418110816506669
2845	0.000705432437825948
2846	0.005070505663752556
2847	0.0018965802155435085
2848	0.0017403445672243834
2849	0.0018131658434867859
2850	0.002428982872515917
2851	0.0006214206223376095
2852	0.0014385037356987596
2853	0.0005074969958513975
2854	0.0037674102932214737
2855	0.00895328726619482
2856	0.0005940170376561582
2857	0.0028356797993183136
2858	0.0008850676822476089
2859	0.00283944234251976
2860	0.004544172435998917
2861	0.00025403598556295037
2862	0.0029911643359810114
2863	0.0010396584402769804
2864	0.0022617047652602196
2865	0.00047178706154227257
2866	0.0013422385090962052
2867	0.019308356568217278
2868	0.0033288272097706795
2869	0.0005173082463443279
2870	0.0009492862736806273
2871	0.00021886260947212577
2872	0.0011741691268980503
2873	0.00031746874446980655
2874	0.0005731463897973299
2875	0.0009956620633602142
2876	0.0007763472967781126
2877	0.006721343379467726
2878	0.0003701339883264154
2879	0.0015076397685334086
2880	0.0005228354129940271
2881	0.0007573342882096767
2882	0.0013482181821018457
2883	0.0026534099597483873
2884	0.002873167395591736
2885	0.0013445798540487885
2886	0.0005525555461645126
2887	0.0019019555766135454
2888	0.0006400840939022601
2889	0.017553655430674553
2890	0.0007457007886841893
2891	0.00042628758819773793
2892	0.00026721545145846903
2893	0.00023513818450737745
2894	0.0007382152252830565
2895	0.0003360893460921943
2896	0.000321961531881243
2897	0.0012004222953692079
2898	0.002494221553206444
2899	0.0005420289235189557
2900	0.0021443795412778854
2901	0.0023700008168816566
2902	0.006392630748450756
2903	0.0021604818757623434
2904	0.0007416424341499805
2905	0.00202391529455781
2906	0.00282847648486495
2907	0.0003209143760614097
2908	0.0007604476413689554
2909	0.001465632114559412
2910	0.0019414894049987197
2911	0.0005018937517888844
2912	0.0003268430882599205
2913	0.0016656892839819193
2914	0.0029826483223587275
2915	0.00041350055835209787
2916	0.0007257922552525997
2917	0.0011163733433932066
2918	0.00016725652676541358
2919	0.0005282483762130141
2920	0.12609684467315674
2921	0.0008148556225933135
2922	0.00029470649315044284
2923	0.00034681748365983367
2924	0.0022492706775665283
2925	0.0011618630960583687
2926	0.004112626891583204
2927	0.0016608559526503086
2928	0.0010922864312306046
2929	0.012745881453156471
2930	0.0039008972235023975
2931	0.0002471509505994618
2932	0.0013765732292085886
2933	0.0005400530062615871
2934	0.0014164624735713005
2935	0.0026365576777607203
2936	0.0009832857176661491
2937	0.0027359710074961185
2938	0.00045497898827306926
2939	0.0007718380657024682
2940	0.004734658636152744
2941	0.0009403254371136427
2942	0.0006962538463994861
2943	0.005022386554628611
2944	0.0018347190925851464
2945	0.00016829086234793067
2946	0.006785654462873936
2947	0.0016231141053140163
2948	0.0005394467152655125
2949	0.0008764633676037192
2950	0.0006149979308247566
2951	0.018721260130405426
2952	0.08611390739679337
2953	0.0011858013458549976
2954	0.0006799191469326615
2955	0.000813377439044416
2956	0.0014520048862323165
2957	0.001977067207917571
2958	0.0011183774331584573
2959	0.0007549980073235929
2960	0.00043920965981669724
2961	0.00040312670171260834
2962	0.004976876545697451
2963	0.0012156564043834805
2964	0.0013338630087673664
2965	0.00069662113673985
2966	0.000310708477627486
2967	0.0004608767048921436
2968	0.0007288646302185953
2969	0.019955024123191833
2970	0.0003089609381277114
2971	0.0033422233536839485
2972	0.0005725955124944448
2973	0.0009296404314227402
2974	0.001381774083711207
2975	0.009705866686999798
2976	0.002290502190589905
2977	0.0008216634159907699
2978	0.0002179780276492238
2979	0.0010201020631939173
2980	0.0008879912202246487
2981	0.0008090315968729556
2982	0.0012159482575953007
2983	0.00029939133673906326
2984	0.00039451022166758776
2985	0.002785939257591963
2986	0.0025287477765232325
2987	0.0016680255066603422
2988	0.0019171988824382424
2989	0.0026703812181949615
2990	0.0019710217602550983
2991	0.00015578036254737526
2992	0.003186426591128111
2993	0.0003206005785614252
2994	0.0020745424553751945
2995	0.0010180834215134382
2996	0.0005451621254906058
2997	0.004504101816564798
2998	0.00038770007085986435
2999	0.0020830738358199596
3000	0.001016700523905456
3001	0.0002748743281699717
3002	0.0006817030953243375
3003	0.0008005331037566066
3004	0.0016449015820398927
3005	0.011488564312458038
3006	0.0005511182826012373
3007	0.0022336100228130817
3008	0.00042921339627355337
3009	0.00043420097790658474
3010	0.004809052217751741
3011	0.0001671912323217839
3012	0.0001867601095000282
3013	0.0002539452980272472
3014	0.0006763447308912873
3015	0.006480531767010689
3016	0.0016186722787097096
3017	0.004346300382167101
3018	0.0010433061979711056
3019	0.00038987683365121484
3020	0.0006605347152799368
3021	0.0008975878590717912
3022	0.0004748979408759624
3023	0.00041315238922834396
3024	0.0006201024516485631
3025	0.0005832292372360826
3026	0.0005759872728958726
3027	0.001686624949797988
3028	0.00036527556949295104
3029	0.0007952811429277062
3030	0.0022416815627366304
3031	0.0002453203487675637
3032	0.0005462397239170969
3033	0.0003230472793802619
3034	0.00031501398188993335
3035	0.0006444222526624799
3036	0.0003404447343200445
3037	0.00019725653692148626
3038	0.00030455560772679746
3039	0.0010009068064391613
3040	0.0002892684133257717
3041	0.00031649431912228465
3042	0.00032756372820585966
3043	0.0003044000768568367
3044	0.00017864941037259996
3045	0.001703127520158887
3046	0.0006306954310275614
3047	0.0024542578030377626
3048	0.0008336523314937949
3049	0.0022752161603420973
3050	0.0018498445861041546
3051	0.0019022836349904537
3052	0.00057509436737746
3053	0.0007107225246727467
3054	0.004323489964008331
3055	0.0006289410521276295
3056	0.0004405485815368593
3057	0.0005415701889432967
3058	0.0024314923211932182
3059	0.0003845517640002072
3060	9.63909478741698e-05
3061	0.0002616582496557385
3062	0.0027021230198442936
3063	0.0017031130846589804
3064	0.018733980134129524
3065	0.001005007652565837
3066	0.0018148428061977029
3067	0.0024314825423061848
3068	0.00035326986107975245
3069	0.0003076117136515677
3070	0.0006081457831896842
3071	0.0016546095721423626
3072	0.00013608112931251526
3073	0.0007763673784211278
3074	0.0003039302828256041
3075	0.0019840849563479424
3076	0.024045925587415695
3077	0.0004374082200229168
3078	0.0008706030203029513
3079	0.0011634230613708496
3080	0.08719735592603683
3081	0.00026713337865658104
3082	0.0010281176073476672
3083	0.0007457613246515393
3084	0.00047939084470272064
3085	0.0002860439126379788
3086	0.00029452439048327506
3087	0.0001420170156052336
3088	0.0047827959060668945
3089	0.000603503140155226
3090	0.001811747788451612
3091	0.0005679285386577249
