step	balanced_accuracy
1259	0.5685153603553772
1260	1.0325944423675537
1261	1.0302190780639648
1262	0.8559859991073608
1263	0.9595530033111572
1264	0.8371059894561768
1265	1.0606768131256104
1266	1.0099061727523804
1267	0.6884138584136963
1268	1.2759315967559814
1269	1.0077252388000488
1270	0.7279970645904541
1271	0.7175427079200745
1272	1.025362253189087
1273	1.1675382852554321
1274	0.5661725997924805
1275	0.5664659738540649
1276	0.8079791069030762
1277	1.0453674793243408
1278	1.343489408493042
1279	0.626589298248291
1280	1.007704496383667
1281	1.2562566995620728
1282	0.8114234209060669
1283	0.9386112093925476
1284	0.9704295992851257
1285	0.6340987682342529
1286	1.046682357788086
1287	0.5838295221328735
1288	0.7062669396400452
1289	0.9691630601882935
1290	0.7260056734085083
1291	0.5454411506652832
1292	1.1025938987731934
1293	0.8677428960800171
1294	1.228607177734375
1295	0.5345765948295593
1296	0.6649574041366577
1297	0.5365350246429443
1298	0.5599453449249268
1299	0.4937298595905304
1300	0.5181267261505127
1301	0.46937307715415955
1302	0.5464619398117065
1303	0.7982223033905029
1304	0.6005802154541016
1305	0.6482036113739014
1306	0.5836864709854126
1307	0.8458341360092163
1308	0.5726960897445679
1309	0.505953311920166
1310	0.6748571991920471
1311	0.7441607117652893
1312	0.6143233776092529
1313	0.7493644952774048
1314	0.9656398296356201
1315	0.7819818258285522
1316	0.9021159410476685
1317	0.6163280010223389
1318	1.0684690475463867
1319	0.6856541633605957
1320	0.5467736124992371
1321	0.792292594909668
1322	0.8063836097717285
1323	1.1853580474853516
1324	0.8879987001419067
1325	0.7322641611099243
1326	1.1687145233154297
1327	0.8605555891990662
1328	0.44732239842414856
1329	0.8797149062156677
1330	0.6630211472511292
1331	0.5183293223381042
1332	0.6472871899604797
1333	1.0933609008789062
1334	0.5304405093193054
1335	1.127903699874878
1336	0.5963245034217834
1337	0.8331233263015747
1338	1.0369774103164673
1339	1.250412940979004
1340	1.0417149066925049
1341	0.7235682010650635
1342	1.0641932487487793
1343	1.1032192707061768
1344	1.0767382383346558
1345	1.5273370742797852
1346	0.7825610637664795
1347	0.9183359742164612
1348	0.7549461126327515
1349	0.8979942798614502
1350	0.9147233963012695
1351	1.0556881427764893
1352	1.2407939434051514
1353	1.0434231758117676
1354	1.1534470319747925
1355	1.503218412399292
1356	1.1234666109085083
1357	1.1327345371246338
1358	0.9159266352653503
1359	1.0407741069793701
1360	0.9282204508781433
1361	0.4887698292732239
1362	0.6463457942008972
1363	0.80009925365448
1364	0.8141231536865234
1365	0.9371938705444336
1366	0.7311548590660095
1367	0.9735056161880493
1368	0.46908286213874817
1369	0.5290693640708923
1370	0.513717532157898
1371	0.5586579442024231
1372	0.5748659372329712
1373	0.6703457832336426
1374	0.49193263053894043
1375	0.5606733560562134
1376	0.8151971101760864
1377	0.5225878953933716
1378	0.7795418500900269
1379	0.777607798576355
1380	0.9370735883712769
1381	0.627707839012146
1382	0.7218496799468994
1383	0.9969909191131592
1384	1.0696942806243896
1385	0.6132768988609314
1386	0.7301188707351685
1387	0.8813414573669434
1388	0.7385181188583374
1389	1.0775822401046753
1390	1.0404982566833496
1391	0.909522294998169
1392	0.9748300313949585
1393	0.6248970031738281
1394	0.9015927910804749
1395	0.750637948513031
1396	0.9215784072875977
1397	0.8035072684288025
1398	0.7734839916229248
1399	1.0094327926635742
1400	1.0450825691223145
1401	0.7438531517982483
1402	0.6602891683578491
1403	0.6016936898231506
1404	1.1915526390075684
1405	0.8263031840324402
1406	1.2296686172485352
1407	1.0981731414794922
1408	1.1855669021606445
1409	0.7334475517272949
1410	0.9374574422836304
1411	0.7088593244552612
1412	0.8556550741195679
1413	0.9636735320091248
1414	0.9329087734222412
1415	0.6937318444252014
1416	1.2547221183776855
1417	1.0871174335479736
1418	1.078616976737976
1419	0.8613829612731934
1420	1.3063435554504395
1421	0.9029833078384399
1422	1.2573928833007812
1423	1.0313491821289062
1424	0.8201794028282166
1425	0.7394527792930603
1426	1.1021977663040161
1427	0.8735498189926147
1428	1.3080289363861084
1429	0.9335260391235352
1430	0.6195290088653564
1431	0.8448203206062317
1432	0.7875139713287354
1433	0.8429887294769287
1434	1.0961776971817017
1435	0.7437308430671692
1436	1.1791963577270508
1437	1.1182055473327637
1438	1.0424846410751343
1439	1.2122575044631958
1440	0.5259871482849121
1441	0.4422570466995239
1442	0.5092184543609619
1443	0.5658566951751709
1444	0.6241168975830078
1445	0.5631201863288879
1446	0.8470897078514099
1447	0.429335355758667
1448	0.4671459496021271
1449	0.6711485385894775
1450	0.5662856698036194
1451	0.6800961494445801
1452	0.8125835657119751
1453	0.926124632358551
1454	0.9088588953018188
1455	1.0149654150009155
1456	0.7713233232498169
1457	0.6476501822471619
1458	0.6327629685401917
1459	1.2153819799423218
1460	0.718241274356842
1461	0.9693969488143921
1462	1.4100189208984375
1463	1.1477336883544922
1464	1.0373778343200684
1465	1.115539312362671
1466	0.9174355268478394
1467	0.546279788017273
1468	0.7698124051094055
1469	0.8632411360740662
1470	0.9237499237060547
1471	1.1588345766067505
1472	0.6811816692352295
1473	1.0950744152069092
1474	0.9793922901153564
1475	0.6258229613304138
1476	0.6689857244491577
1477	0.8541754484176636
1478	0.46393534541130066
1479	1.1964315176010132
1480	0.9258674383163452
1481	0.6435522437095642
1482	0.9955480098724365
1483	0.702409565448761
1484	0.9768373966217041
1485	1.0348873138427734
1486	1.2931853532791138
1487	0.9440115690231323
1488	0.7301045060157776
1489	1.0380561351776123
1490	0.6515547037124634
1491	1.0869191884994507
1492	0.5489551424980164
1493	0.9384776949882507
1494	0.9339030981063843
1495	0.9294424057006836
1496	0.9209758043289185
1497	1.1419758796691895
1498	0.6400324702262878
1499	0.8717063069343567
1500	0.9759640693664551
1501	1.058573842048645
1502	0.9928511381149292
1503	0.8264466524124146
1504	1.0556373596191406
1505	0.914303719997406
1506	0.8070803880691528
1507	0.84747314453125
1508	0.692798376083374
1509	1.0570484399795532
1510	0.7809472680091858
1511	0.8838004469871521
1512	0.4343966841697693
1513	0.4650520384311676
1514	0.49871310591697693
1515	0.5057919025421143
1516	0.6650234460830688
1517	0.5430201292037964
1518	0.593250572681427
1519	0.5674899816513062
1520	0.5881839990615845
1521	0.6250933408737183
1522	0.8600456714630127
1523	0.6643714308738708
1524	0.868126630783081
1525	0.552167534828186
1526	0.6620230674743652
1527	1.0930004119873047
1528	1.1988544464111328
1529	0.820321798324585
1530	0.8747560381889343
1531	1.193187952041626
1532	1.2176644802093506
1533	1.0260194540023804
1534	1.2001121044158936
1535	1.4681190252304077
1536	1.0129222869873047
1537	1.0064172744750977
1538	0.9462241530418396
1539	0.9518450498580933
1540	0.9071714878082275
1541	0.7382760047912598
1542	0.6164290308952332
1543	0.9775949120521545
1544	0.7467490434646606
1545	0.8297631740570068
1546	0.8843176364898682
1547	1.029250144958496
1548	0.9228468537330627
1549	1.0885531902313232
1550	0.8856685161590576
1551	0.9183267951011658
1552	1.2519806623458862
1553	0.8317103385925293
1554	1.001773715019226
1555	0.7757703065872192
1556	1.1139851808547974
1557	1.241492748260498
1558	0.5759062767028809
1559	0.8932889699935913
1560	0.8704651594161987
1561	1.0114096403121948
1562	0.7181103229522705
1563	1.29625403881073
1564	1.0552340745925903
1565	0.9071332216262817
1566	1.233858346939087
1567	0.8103184700012207
1568	1.0776877403259277
1569	0.8876726031303406
1570	0.7961089611053467
1571	0.9186025857925415
1572	0.6671478152275085
1573	1.1174466609954834
1574	0.8442567586898804
1575	0.7618479132652283
1576	1.1251306533813477
1577	1.0727064609527588
1578	0.7947155237197876
1579	0.8929735422134399
1580	1.089355230331421
1581	0.816754937171936
1582	0.9933151006698608
1583	0.7304500937461853
1584	0.5681590437889099
1585	0.6215431690216064
1586	0.573522686958313
1587	0.6171339154243469
1588	0.49382713437080383
1589	0.692756175994873
1590	0.6710984706878662
1591	0.5775328874588013
1592	0.7024358510971069
1593	0.7178110480308533
1594	0.584764301776886
1595	0.6091201305389404
1596	0.8804733753204346
1597	0.7575002908706665
1598	0.8466044664382935
1599	1.0888035297393799
1600	1.1589093208312988
1601	0.8827717304229736
1602	0.8627796769142151
1603	0.9697021245956421
1604	0.8066799640655518
1605	1.1741197109222412
1606	0.816962718963623
1607	1.2089558839797974
1608	1.1209683418273926
1609	0.9121013879776001
1610	0.9557501673698425
1611	1.2591813802719116
1612	0.6522302627563477
1613	1.1146924495697021
1614	1.1457219123840332
1615	0.8324592709541321
1616	1.3865067958831787
1617	1.0000475645065308
1618	1.0525965690612793
1619	0.8468260765075684
1620	1.185244083404541
1621	1.0861327648162842
1622	1.1504442691802979
1623	0.9286127090454102
1624	1.1745582818984985
1625	1.0201367139816284
1626	0.725843071937561
1627	1.003790020942688
1628	1.4111378192901611
1629	0.841902494430542
1630	0.871748149394989
1631	0.8943010568618774
1632	1.1391170024871826
1633	1.2454233169555664
1634	0.7259643077850342
1635	0.9042770266532898
1636	1.0138014554977417
1637	1.0717005729675293
1638	1.090523362159729
1639	0.9620180130004883
1640	1.531240463256836
1641	1.0844290256500244
1642	1.0214502811431885
1643	1.212869644165039
1644	0.9175776839256287
1645	0.8726924657821655
1646	1.107048749923706
1647	0.8167454600334167
1648	0.8656339049339294
1649	1.162299633026123
1650	0.7843599319458008
1651	1.0476210117340088
1652	1.1501902341842651
1653	0.9189771413803101
1654	0.7422351241111755
1655	1.0920649766921997
1656	0.5458465814590454
1657	0.6338837742805481
1658	0.6708770990371704
1659	0.5381925702095032
1660	0.6266797184944153
1661	0.49443790316581726
1662	0.610685408115387
1663	0.6226489543914795
1664	0.5824677348136902
1665	0.6927567720413208
1666	0.8171111941337585
1667	0.7075591087341309
1668	1.0247271060943604
1669	0.7277195453643799
1670	0.8333771228790283
1671	0.9361567497253418
1672	0.7195200324058533
1673	1.163578987121582
1674	1.1629246473312378
1675	0.9170658588409424
1676	0.9558927416801453
1677	1.141387939453125
1678	1.2760576009750366
1679	0.8571612238883972
1680	1.2086999416351318
1681	0.9903765916824341
1682	0.8399911522865295
1683	1.4075000286102295
1684	1.3288613557815552
1685	1.1597905158996582
1686	1.2970631122589111
1687	0.9724037647247314
1688	0.697115957736969
1689	1.0068347454071045
1690	1.0834110975265503
1691	1.1563836336135864
1692	0.8560395240783691
1693	0.8744228482246399
1694	0.8869351744651794
1695	1.0680084228515625
1696	1.23768150806427
1697	1.324145793914795
1698	1.0949316024780273
1699	0.8460047245025635
1700	0.9487549662590027
1701	0.6117966175079346
1702	0.8895473480224609
1703	0.7198026776313782
1704	0.9087326526641846
1705	1.2427072525024414
1706	0.7396743893623352
1707	1.0596797466278076
1708	0.926408052444458
1709	0.7797836661338806
1710	1.1595170497894287
1711	1.1514067649841309
1712	0.905522346496582
1713	0.6981958150863647
1714	1.3170418739318848
1715	0.710043728351593
1716	1.2725107669830322
1717	1.2514970302581787
1718	1.020464301109314
1719	0.7231719493865967
1720	0.873017430305481
1721	1.004542589187622
1722	1.1469776630401611
1723	1.2690045833587646
1724	0.7378661632537842
1725	1.0804240703582764
1726	1.0334895849227905
1727	1.1773419380187988
1728	0.5350625514984131
1729	0.5971200466156006
1730	0.4591751992702484
1731	0.5870261192321777
1732	0.718063235282898
1733	0.6525470018386841
1734	0.6085777878761292
1735	0.5838416814804077
1736	0.8122245669364929
1737	0.6988493204116821
1738	0.7770724296569824
1739	0.8333020210266113
1740	0.6062870025634766
1741	1.0581026077270508
1742	0.6177298426628113
1743	0.8780422806739807
1744	1.1789358854293823
1745	0.8947826623916626
1746	0.7867704033851624
1747	0.779951810836792
1748	0.8138967752456665
1749	0.8045017123222351
1750	1.16798996925354
1751	0.880305290222168
1752	1.2005442380905151
1753	0.8398468494415283
1754	1.1348729133605957
1755	1.0479285717010498
1756	1.1629879474639893
1757	1.342345952987671
1758	1.023795485496521
1759	0.8904330134391785
1760	1.242719292640686
1761	0.9145216345787048
1762	1.0665546655654907
1763	1.0076408386230469
1764	0.8896355628967285
1765	0.900981068611145
1766	1.133328914642334
1767	1.4245123863220215
1768	0.9017451405525208
1769	1.2507426738739014
1770	1.1044418811798096
1771	0.955010175704956
1772	0.7562461495399475
1773	0.6203855872154236
1774	1.033695936203003
1775	0.8370109796524048
1776	1.3055269718170166
1777	1.1133747100830078
1778	0.7500620484352112
1779	0.9676902294158936
1780	1.0758416652679443
1781	0.7280558943748474
1782	0.9755629301071167
1783	0.77973473072052
1784	0.895431637763977
1785	0.818199634552002
1786	0.784010648727417
1787	1.0243749618530273
1788	0.8293003439903259
1789	1.1547601222991943
1790	1.3265482187271118
1791	0.7564162015914917
1792	1.0261634588241577
1793	1.074379801750183
1794	0.7775884866714478
1795	1.218756914138794
1796	1.0930863618850708
1797	1.3867518901824951
1798	1.056091070175171
1799	0.8447240591049194
1800	0.5410247445106506
1801	0.5684365034103394
1802	0.5135836005210876
1803	0.5759270191192627
1804	0.5051659941673279
1805	0.5636325478553772
1806	0.577789306640625
1807	0.7908990979194641
1808	0.6592360138893127
1809	0.8775681853294373
1810	0.6027635335922241
1811	0.8310161828994751
1812	0.5233264565467834
1813	0.6439540386199951
1814	0.9084604978561401
1815	1.002573013305664
1816	0.8944944143295288
1817	0.7839393615722656
1818	0.9687278270721436
1819	0.9412407875061035
1820	0.9461809396743774
1821	1.2090190649032593
1822	1.3031517267227173
1823	1.2222037315368652
1824	1.1546571254730225
1825	0.8209993839263916
1826	1.2064555883407593
1827	0.9633194208145142
1828	1.3564300537109375
1829	1.0510023832321167
1830	1.0327916145324707
1831	1.0624198913574219
1832	0.9656503796577454
1833	1.0434207916259766
1834	1.3071997165679932
1835	0.9556182622909546
1836	1.2126001119613647
1837	0.8075685501098633
1838	0.9717769622802734
1839	1.073207139968872
1840	1.117414951324463
1841	1.3117774724960327
1842	0.8585287928581238
1843	1.1187530755996704
1844	1.217482089996338
1845	1.058544397354126
1846	0.9706871509552002
1847	1.3500491380691528
1848	1.1057000160217285
1849	0.9464273452758789
1850	1.6079474687576294
1851	1.1649521589279175
1852	0.7674264311790466
1853	1.0364371538162231
1854	0.8835923075675964
1855	1.2870651483535767
1856	0.9508752822875977
1857	0.8721662759780884
1858	0.8144581317901611
1859	0.7216159105300903
1860	0.8293781280517578
1861	1.4541512727737427
1862	1.0577973127365112
1863	0.7072181701660156
1864	0.8605812191963196
1865	1.0350606441497803
1866	0.6953524351119995
1867	1.0976688861846924
1868	1.0104050636291504
1869	0.8315192461013794
1870	0.7509252429008484
1871	0.8498560786247253
1872	0.6045811772346497
1873	0.5964610576629639
1874	0.5623639822006226
1875	0.6066796183586121
1876	0.8422598838806152
1877	0.6780978441238403
1878	0.6502565145492554
1879	0.5953726768493652
1880	0.5750792622566223
1881	0.6400547027587891
1882	0.6634774208068848
1883	1.1094138622283936
1884	0.6035354137420654
1885	0.9585292339324951
1886	0.8716627359390259
1887	0.7913960218429565
1888	0.9013357162475586
1889	1.176904320716858
1890	1.1705381870269775
1891	1.204023838043213
1892	0.7857233881950378
1893	0.9329314827919006
1894	0.9644553661346436
1895	0.9689435362815857
1896	0.8841872215270996
1897	1.6722267866134644
1898	1.1684839725494385
1899	0.7821422219276428
1900	0.8797142505645752
1901	0.8677175045013428
1902	1.064609169960022
1903	1.0314372777938843
1904	1.2819286584854126
1905	0.9765804409980774
1906	0.921306848526001
1907	0.7860089540481567
1908	0.891323983669281
1909	1.3606336116790771
1910	0.7102670669555664
1911	1.1954593658447266
1912	1.0565813779830933
1913	0.7899577617645264
1914	1.0800964832305908
1915	1.1725190877914429
1916	0.9182934761047363
1917	1.237443447113037
1918	1.143868327140808
1919	0.972339391708374
1920	1.023176908493042
1921	0.9375038146972656
1922	1.1683905124664307
1923	1.26544189453125
1924	1.3655118942260742
1925	0.7271317839622498
1926	0.8491610288619995
1927	0.766872763633728
1928	1.3411121368408203
1929	1.0017038583755493
1930	1.3899544477462769
1931	1.2194581031799316
1932	1.1238082647323608
1933	0.907342791557312
1934	0.8909212350845337
1935	1.2412058115005493
1936	1.0620495080947876
1937	1.1499898433685303
1938	1.1474236249923706
1939	0.8147941827774048
1940	1.1701734066009521
1941	0.8698097467422485
1942	1.2487692832946777
1943	1.1350817680358887
1944	0.6437464952468872
1945	0.576492428779602
1946	0.6374783515930176
1947	0.5524808168411255
1948	0.5626961588859558
1949	0.6188493967056274
1950	0.6611196398735046
1951	0.9455597996711731
1952	0.5794280767440796
1953	0.7910312414169312
1954	0.6787246465682983
1955	0.6691603064537048
1956	0.8849551677703857
1957	0.8156647682189941
1958	0.7244654297828674
1959	1.1316605806350708
1960	0.9624429941177368
1961	0.8503075838088989
1962	0.9665112495422363
1963	0.9170594215393066
1964	0.9133327603340149
1965	1.1363232135772705
1966	0.9770193099975586
1967	0.9367967844009399
1968	1.4041370153427124
1969	1.0399432182312012
1970	0.946090579032898
1971	0.913488507270813
1972	1.2199572324752808
1973	1.1820658445358276
1974	1.606063723564148
1975	1.302783489227295
1976	0.7295939922332764
1977	1.2889370918273926
1978	0.9541184306144714
1979	1.2482620477676392
1980	0.7559540271759033
1981	1.0247784852981567
1982	1.1067291498184204
1983	0.8064162731170654
1984	0.8754545450210571
1985	1.0508924722671509
1986	1.1469855308532715
1987	1.2137913703918457
1988	0.9642646908760071
1989	0.8880102634429932
1990	0.8610920906066895
1991	1.1984200477600098
1992	1.1271271705627441
1993	1.2531561851501465
1994	1.0540573596954346
1995	0.9568421840667725
1996	1.0818183422088623
1997	0.9881764054298401
1998	1.0790461301803589
1999	0.7048349976539612
2000	0.9045554399490356
2001	0.9716217517852783
2002	1.1469998359680176
2003	0.7737652063369751
2004	0.8888964653015137
2005	1.6706424951553345
2006	0.7322864532470703
2007	1.0494219064712524
2008	1.1862730979919434
2009	0.7852842211723328
2010	1.146557331085205
2011	1.0122051239013672
2012	1.116857647895813
2013	1.3769760131835938
2014	1.454643964767456
2015	0.9905439615249634
2016	0.5992874503135681
2017	0.5662551522254944
2018	0.6215158700942993
2019	0.6887804269790649
2020	0.6484069228172302
2021	0.662185788154602
2022	0.6673318147659302
2023	0.6334911584854126
2024	0.598151683807373
2025	0.6337412595748901
2026	0.8069092035293579
2027	0.6874930262565613
2028	0.975211501121521
2029	0.9213107824325562
2030	0.7281491756439209
2031	0.8150891065597534
2032	0.8771528005599976
2033	0.8860123753547668
2034	0.6718462109565735
2035	0.960722029209137
2036	1.2539188861846924
2037	1.2273008823394775
2038	0.7992497682571411
2039	0.8207930326461792
2040	1.217427372932434
2041	1.0793074369430542
2042	0.908360481262207
2043	1.30263352394104
2044	0.7698969841003418
2045	0.933351993560791
2046	1.4393486976623535
2047	1.3178508281707764
2048	1.0115394592285156
2049	0.924744725227356
2050	1.448024034500122
2051	0.8467925190925598
2052	1.0289603471755981
2053	0.8413952589035034
2054	1.0794721841812134
2055	1.152010440826416
2056	1.099419355392456
2057	1.4337799549102783
2058	1.5626786947250366
2059	0.9473819732666016
2060	0.9790098667144775
2061	0.8800250887870789
2062	0.8449937701225281
2063	0.8281282186508179
2064	1.2186105251312256
2065	1.1527676582336426
2066	0.893254816532135
2067	0.898338794708252
2068	1.056441068649292
2069	1.0823540687561035
2070	1.1303352117538452
2071	1.205306053161621
2072	1.3412740230560303
2073	1.4224897623062134
2074	0.8469129204750061
2075	0.8195767998695374
2076	1.2814923524856567
2077	1.0732448101043701
2078	1.1665034294128418
2079	1.1508398056030273
2080	1.1667170524597168
2081	0.9053564071655273
2082	1.541386365890503
2083	0.788251519203186
2084	0.8604668974876404
2085	1.1882683038711548
2086	1.5332114696502686
2087	0.9465534687042236
2088	0.6196130514144897
2089	0.6127721071243286
2090	0.6539508104324341
2091	0.6347230076789856
2092	0.6683387756347656
2093	0.6407966613769531
2094	0.7594833374023438
2095	0.8333739042282104
2096	0.6431286931037903
2097	0.7170608639717102
2098	1.1474264860153198
2099	0.742048978805542
2100	0.6391675472259521
2101	0.7711532115936279
2102	0.9002918601036072
2103	1.0337815284729004
2104	0.7774333357810974
2105	1.1502563953399658
2106	0.9065641760826111
2107	1.058085560798645
2108	0.9614658951759338
2109	1.008378028869629
2110	0.7863751649856567
2111	0.7144330739974976
2112	1.2308248281478882
2113	0.858483076095581
2114	1.2441229820251465
2115	1.062452793121338
2116	1.1053344011306763
2117	0.7685816287994385
2118	1.0535353422164917
2119	1.107135534286499
2120	0.9471189379692078
2121	1.2575478553771973
2122	0.952171266078949
2123	1.003177285194397
2124	1.3201119899749756
2125	1.0787689685821533
2126	0.8199917674064636
2127	0.783952534198761
2128	0.6777452230453491
2129	1.470644235610962
2130	1.1894179582595825
2131	1.2910714149475098
2132	1.2394832372665405
2133	0.7958530187606812
2134	1.1264307498931885
2135	1.5249046087265015
2136	1.0369786024093628
2137	1.3711142539978027
2138	1.1390459537506104
2139	0.819711446762085
2140	1.4096746444702148
2141	1.1800435781478882
2142	1.1171187162399292
2143	1.190568208694458
2144	0.855010986328125
2145	1.1979167461395264
2146	0.9974840879440308
2147	0.9091405868530273
2148	0.7264766693115234
2149	1.0755802392959595
2150	0.910132110118866
2151	1.1133685111999512
2152	1.0303897857666016
2153	1.2920105457305908
2154	0.9251017570495605
2155	1.0761210918426514
2156	1.1184258460998535
2157	1.1484304666519165
2158	1.2480247020721436
2159	1.5948385000228882
2160	0.6598430275917053
2161	0.6377108097076416
2162	0.5936076641082764
2163	0.6506156921386719
2164	0.5992969274520874
2165	0.6586799025535583
2166	0.6027017831802368
2167	0.871512770652771
2168	0.5339732766151428
2169	0.7592259645462036
2170	1.0845592021942139
2171	0.844768762588501
2172	0.7109560370445251
2173	0.8416886329650879
2174	1.009321689605713
2175	0.7812073230743408
2176	1.0831140279769897
2177	1.1095752716064453
2178	0.6954180002212524
2179	0.9968932867050171
2180	1.0600590705871582
2181	1.3544089794158936
2182	1.1584148406982422
2183	0.6773285865783691
2184	1.114370346069336
2185	1.000220775604248
2186	0.9705524444580078
2187	1.1494252681732178
2188	1.177135705947876
2189	0.9714298248291016
2190	0.9800983667373657
2191	0.9320592880249023
2192	0.8992011547088623
2193	1.5137348175048828
2194	0.9988076686859131
2195	1.025560975074768
2196	1.5913550853729248
2197	1.123570203781128
2198	1.0719584226608276
2199	1.9458787441253662
2200	0.871355414390564
2201	1.0551259517669678
2202	0.7054421901702881
2203	1.640425443649292
2204	1.1999682188034058
2205	0.9670755863189697
2206	1.0213027000427246
2207	0.7437063455581665
2208	0.780693769454956
2209	0.9037389159202576
2210	0.6756404638290405
2211	0.9038465023040771
2212	1.0627589225769043
2213	1.4436821937561035
2214	1.0134592056274414
2215	0.7112438678741455
2216	1.0179264545440674
2217	0.9795387387275696
2218	0.992098867893219
2219	0.9222640991210938
2220	1.3197386264801025
2221	1.5402073860168457
2222	1.0321301221847534
2223	1.2057405710220337
2224	1.3617656230926514
2225	0.8573592901229858
2226	1.1274653673171997
2227	1.259331226348877
2228	1.1719810962677002
2229	0.9578888416290283
2230	0.7884995937347412
2231	0.6356320381164551
2232	0.6916055679321289
2233	0.6283400058746338
2234	0.6297924518585205
2235	0.631794810295105
2236	0.6902634501457214
2237	0.7042402625083923
2238	0.6214291453361511
2239	0.765925943851471
2240	0.7982785701751709
2241	0.8212805986404419
2242	0.6908007264137268
2243	0.8149654865264893
2244	0.6879965662956238
2245	0.9492883682250977
2246	0.7231980562210083
2247	0.5939013361930847
2248	1.5398154258728027
2249	1.0867846012115479
2250	1.164909839630127
2251	0.8256205916404724
2252	0.7724286317825317
2253	0.7682129144668579
2254	1.161332368850708
2255	1.0303761959075928
2256	0.9103464484214783
2257	1.1959024667739868
2258	1.301262378692627
2259	1.1534367799758911
2260	1.1232221126556396
2261	1.063185453414917
2262	1.2141141891479492
2263	0.8238569498062134
2264	1.2032725811004639
2265	0.9638622999191284
2266	1.0993579626083374
2267	1.2977992296218872
2268	0.8146987557411194
2269	1.034332036972046
2270	1.0586398839950562
2271	0.8447076678276062
2272	0.9203498363494873
2273	1.110694169998169
2274	1.2474515438079834
2275	1.191184163093567
2276	1.2878000736236572
2277	1.325786828994751
2278	1.3425320386886597
2279	1.0703098773956299
2280	1.3622946739196777
2281	0.7307533025741577
2282	1.4612946510314941
2283	0.8700695633888245
2284	0.8001781702041626
2285	1.0158908367156982
2286	1.0651073455810547
2287	0.7528784275054932
2288	0.825300931930542
2289	1.5330889225006104
2290	0.909946620464325
2291	0.8748944997787476
2292	0.881373941898346
2293	1.416689157485962
2294	0.9548523426055908
2295	1.0484461784362793
2296	1.1153309345245361
2297	0.8518485426902771
2298	1.0636732578277588
2299	1.0405857563018799
2300	1.1450893878936768
2301	1.0928298234939575
2302	0.9121752977371216
2303	0.8617815971374512
2304	0.560942530632019
2305	0.581661581993103
2306	0.6548803448677063
2307	0.5999669432640076
2308	0.7007831335067749
2309	0.5624150633811951
2310	0.5519464015960693
2311	0.7579278945922852
2312	0.5906292200088501
2313	0.8141354322433472
2314	0.8963100910186768
2315	0.7403749823570251
2316	0.9109249114990234
2317	0.6932829022407532
2318	0.7878593802452087
2319	0.6746041774749756
2320	0.611803412437439
2321	0.7835379242897034
2322	1.0703108310699463
2323	1.2376383543014526
2324	1.154478907585144
2325	1.0115429162979126
2326	0.9905946850776672
2327	1.1886180639266968
2328	0.9855072498321533
2329	1.1902904510498047
2330	1.3190122842788696
2331	1.0736762285232544
2332	1.068251609802246
2333	1.2072668075561523
2334	0.8912645578384399
2335	1.0607490539550781
2336	1.2932109832763672
2337	1.1849793195724487
2338	1.3561508655548096
2339	1.2935311794281006
2340	1.4092655181884766
2341	1.1684911251068115
2342	0.9830876588821411
2343	1.0640544891357422
2344	1.1441024541854858
2345	0.8924801349639893
2346	0.9871073961257935
2347	1.0815999507904053
2348	0.9789590835571289
2349	0.8463446497917175
2350	0.9531886577606201
2351	0.5915811061859131
2352	1.2010579109191895
2353	0.7064627408981323
2354	1.082502841949463
2355	0.8856860995292664
2356	0.6486531496047974
2357	0.9376653432846069
2358	0.8338680863380432
2359	0.8664395809173584
2360	0.8351417779922485
2361	1.2676360607147217
2362	0.9974770545959473
2363	0.9583728909492493
2364	1.1791869401931763
2365	0.7168551683425903
2366	0.8818840980529785
2367	0.9639102220535278
2368	1.2377077341079712
2369	0.8386957049369812
2370	0.7838016748428345
2371	1.0345995426177979
2372	1.1177809238433838
2373	1.0426476001739502
2374	0.7755109071731567
2375	0.5156761407852173
2376	0.586076557636261
2377	0.6245734691619873
2378	0.6072688102722168
2379	0.6544745564460754
2380	0.7235243320465088
2381	0.5719672441482544
2382	0.6817713975906372
2383	0.6498165130615234
2384	0.7986956834793091
2385	1.1290054321289062
2386	0.8046243786811829
2387	1.0282106399536133
2388	0.6152151823043823
2389	0.7897807955741882
2390	0.9181153774261475
2391	0.8438640832901001
2392	0.7594586610794067
2393	0.6151309013366699
2394	0.9878974556922913
2395	1.0013763904571533
2396	0.9155318737030029
2397	1.1946778297424316
2398	1.0668672323226929
2399	0.983292818069458
2400	0.9303074479103088
2401	0.909512996673584
2402	1.373712182044983
2403	1.1182717084884644
2404	1.1446021795272827
2405	0.927680253982544
2406	1.2392879724502563
2407	0.9476843476295471
2408	0.9393638372421265
2409	1.0890718698501587
2410	0.7423816919326782
2411	0.8527805209159851
2412	1.010591745376587
2413	0.9465858936309814
2414	1.0810433626174927
2415	0.8774279356002808
2416	0.9600969552993774
2417	0.9402953386306763
2418	1.0956941843032837
2419	0.9044526219367981
2420	0.7400627136230469
2421	1.100839376449585
2422	1.2691240310668945
2423	1.1600522994995117
2424	0.919069766998291
2425	0.7637909650802612
2426	0.8337869644165039
2427	1.0816192626953125
2428	0.6280679702758789
2429	1.0099072456359863
2430	1.3058363199234009
2431	1.1292544603347778
2432	1.2099878787994385
2433	0.946832537651062
2434	1.2479078769683838
2435	0.9479678869247437
2436	1.0029444694519043
2437	1.123121976852417
2438	1.121394395828247
2439	1.0568979978561401
